name	start	end	length	id	type	isfamily	isgroup	is_score	is_expected	is_frame	is_perc_of_orf	is_origin	-5tolessthan5	5tolessthan15	15tolessthan25	25tolessthan35	35tolessthan45	45tolessthan55	55tolessthan65	65tolessthan75	75tolessthan85	85tolessthan95	95tolessthan105	105tolessthan115	completeIS_0.95	1828223	1829482	1260	<unknown id>	ISNpu7_orf1 	IS701	-	1745.0	0.0	(-1, 0)	0.998	Nostoc punctiforme	1.0	0	0	0	0	0	0	0	0	0	0	1	0	is_name:ISNpu7_orf1 	original_orf:421	original_aa_length:420	family:IS701	group:-	origin:Nostoc punctiforme	ntlength:1414.0	orflength:421	numorfs:1.0	sbjct_start:1	sbjct_end:420	expected:0.0	score:1745.0	query_length:1268	query_start:3	identities:308	align_length:420	positives:370	query_end:1262	frame:(-1, 0)	bits:676.781	mod_query_start:1828222	mod_query_end:1829481	perc_of_orf:0.998	
ISend	2118258	2118401	144	<unknown id>	ISSac1_orf3 	IS630	-	174.0	3.68515e-18	(-1, 0)	0.233	Syntrophus aciditrophicus	3.0	0	20	53	40	20	16	12	28	12	36	64	0	is_name:ISSac1_orf3 	original_orf:206	original_aa_length:48	family:IS630	group:-	origin:Syntrophus aciditrophicus	ntlength:1217.0	orflength:206	numorfs:3.0	sbjct_start:156	sbjct_end:203	expected:3.68515e-18	score:174.0	query_length:194	query_start:15	identities:31	align_length:48	positives:38	query_end:158	frame:(-1, 0)	bits:71.633	mod_query_start:2118257	mod_query_end:2118400	perc_of_orf:0.233	
ISend	2118258	2118401	144	<unknown id>	ISSac1_orf3 	IS630	-	174.0	3.68515e-18	(-1, 0)	0.233	Syntrophus aciditrophicus	3.0	0	20	54	40	20	16	12	28	12	36	64	0	is_name:ISSac1_orf3 	original_orf:206	original_aa_length:48	family:IS630	group:-	origin:Syntrophus aciditrophicus	ntlength:1217.0	orflength:206	numorfs:3.0	sbjct_start:156	sbjct_end:203	expected:3.68515e-18	score:174.0	query_length:194	query_start:15	identities:31	align_length:48	positives:38	query_end:158	frame:(-1, 0)	bits:71.633	mod_query_start:2118257	mod_query_end:2118400	perc_of_orf:0.233	
ISend	2118258	2118401	144	<unknown id>	ISSac1_orf3 	IS630	-	174.0	3.68515e-18	(-1, 0)	0.233	Syntrophus aciditrophicus	3.0	0	20	55	40	20	16	12	28	12	36	64	0	is_name:ISSac1_orf3 	original_orf:206	original_aa_length:48	family:IS630	group:-	origin:Syntrophus aciditrophicus	ntlength:1217.0	orflength:206	numorfs:3.0	sbjct_start:156	sbjct_end:203	expected:3.68515e-18	score:174.0	query_length:194	query_start:15	identities:31	align_length:48	positives:38	query_end:158	frame:(-1, 0)	bits:71.633	mod_query_start:2118257	mod_query_end:2118400	perc_of_orf:0.233	
ISend	2118258	2118401	144	<unknown id>	ISSac1_orf3 	IS630	-	174.0	3.68515e-18	(-1, 0)	0.233	Syntrophus aciditrophicus	3.0	0	20	56	40	20	16	12	28	12	36	64	0	is_name:ISSac1_orf3 	original_orf:206	original_aa_length:48	family:IS630	group:-	origin:Syntrophus aciditrophicus	ntlength:1217.0	orflength:206	numorfs:3.0	sbjct_start:156	sbjct_end:203	expected:3.68515e-18	score:174.0	query_length:194	query_start:15	identities:31	align_length:48	positives:38	query_end:158	frame:(-1, 0)	bits:71.633	mod_query_start:2118257	mod_query_end:2118400	perc_of_orf:0.233	
ISstart	4902048	4902365	318	<unknown id>	ISMae23_orf1 	IS630	-	172.0	1.73001e-16	(-1, 0)	0.278	Microcystis aeruginosa	1.0	0	20	56	41	20	16	12	28	12	36	64	0	is_name:ISMae23_orf1 	original_orf:385	original_aa_length:107	family:IS630	group:-	origin:Microcystis aeruginosa	ntlength:1230.0	orflength:385	numorfs:1.0	sbjct_start:31	sbjct_end:137	expected:1.73001e-16	score:172.0	query_length:341	query_start:15	identities:40	align_length:110	positives:63	query_end:332	frame:(-1, 0)	bits:70.8626	mod_query_start:4902047	mod_query_end:4902364	perc_of_orf:0.278	
ISstart	4902048	4902365	318	<unknown id>	ISMae23_orf1 	IS630	-	172.0	1.73001e-16	(-1, 0)	0.278	Microcystis aeruginosa	1.0	0	20	56	42	20	16	12	28	12	36	64	0	is_name:ISMae23_orf1 	original_orf:385	original_aa_length:107	family:IS630	group:-	origin:Microcystis aeruginosa	ntlength:1230.0	orflength:385	numorfs:1.0	sbjct_start:31	sbjct_end:137	expected:1.73001e-16	score:172.0	query_length:341	query_start:15	identities:40	align_length:110	positives:63	query_end:332	frame:(-1, 0)	bits:70.8626	mod_query_start:4902047	mod_query_end:4902364	perc_of_orf:0.278	
ISstart	4902048	4902365	318	<unknown id>	ISMae23_orf1 	IS630	-	172.0	1.73001e-16	(-1, 0)	0.278	Microcystis aeruginosa	1.0	0	20	56	43	20	16	12	28	12	36	64	0	is_name:ISMae23_orf1 	original_orf:385	original_aa_length:107	family:IS630	group:-	origin:Microcystis aeruginosa	ntlength:1230.0	orflength:385	numorfs:1.0	sbjct_start:31	sbjct_end:137	expected:1.73001e-16	score:172.0	query_length:341	query_start:15	identities:40	align_length:110	positives:63	query_end:332	frame:(-1, 0)	bits:70.8626	mod_query_start:4902047	mod_query_end:4902364	perc_of_orf:0.278	
ISstart	4902048	4902365	318	<unknown id>	ISMae23_orf1 	IS630	-	172.0	1.73001e-16	(-1, 0)	0.278	Microcystis aeruginosa	1.0	0	20	56	44	20	16	12	28	12	36	64	0	is_name:ISMae23_orf1 	original_orf:385	original_aa_length:107	family:IS630	group:-	origin:Microcystis aeruginosa	ntlength:1230.0	orflength:385	numorfs:1.0	sbjct_start:31	sbjct_end:137	expected:1.73001e-16	score:172.0	query_length:341	query_start:15	identities:40	align_length:110	positives:63	query_end:332	frame:(-1, 0)	bits:70.8626	mod_query_start:4902047	mod_query_end:4902364	perc_of_orf:0.278	
ISstart	151890	152057	168	<unknown id>	ISMae9_orf1 	IS1380	-	169.0	7.32558e-17	(-1, 0)	0.113	Microcystis aeruginosa	1.0	0	21	56	44	20	16	12	28	12	36	64	0	is_name:ISMae9_orf1 	original_orf:494	original_aa_length:56	family:IS1380	group:-	origin:Microcystis aeruginosa	ntlength:1988.0	orflength:494	numorfs:1.0	sbjct_start:79	sbjct_end:134	expected:7.32558e-17	score:169.0	query_length:182	query_start:3	identities:29	align_length:56	positives:41	query_end:170	frame:(-1, 0)	bits:69.707	mod_query_start:151889	mod_query_end:152056	perc_of_orf:0.113	
ISstart	151890	152057	168	<unknown id>	ISMae9_orf1 	IS1380	-	169.0	7.32558e-17	(-1, 0)	0.113	Microcystis aeruginosa	1.0	0	22	56	44	20	16	12	28	12	36	64	0	is_name:ISMae9_orf1 	original_orf:494	original_aa_length:56	family:IS1380	group:-	origin:Microcystis aeruginosa	ntlength:1988.0	orflength:494	numorfs:1.0	sbjct_start:79	sbjct_end:134	expected:7.32558e-17	score:169.0	query_length:182	query_start:3	identities:29	align_length:56	positives:41	query_end:170	frame:(-1, 0)	bits:69.707	mod_query_start:151889	mod_query_end:152056	perc_of_orf:0.113	
ISstart	151890	152057	168	<unknown id>	ISMae9_orf1 	IS1380	-	169.0	7.32558e-17	(-1, 0)	0.113	Microcystis aeruginosa	1.0	0	23	56	44	20	16	12	28	12	36	64	0	is_name:ISMae9_orf1 	original_orf:494	original_aa_length:56	family:IS1380	group:-	origin:Microcystis aeruginosa	ntlength:1988.0	orflength:494	numorfs:1.0	sbjct_start:79	sbjct_end:134	expected:7.32558e-17	score:169.0	query_length:182	query_start:3	identities:29	align_length:56	positives:41	query_end:170	frame:(-1, 0)	bits:69.707	mod_query_start:151889	mod_query_end:152056	perc_of_orf:0.113	
ISstart	151890	152057	168	<unknown id>	ISMae9_orf1 	IS1380	-	169.0	7.32558e-17	(-1, 0)	0.113	Microcystis aeruginosa	1.0	0	24	56	44	20	16	12	28	12	36	64	0	is_name:ISMae9_orf1 	original_orf:494	original_aa_length:56	family:IS1380	group:-	origin:Microcystis aeruginosa	ntlength:1988.0	orflength:494	numorfs:1.0	sbjct_start:79	sbjct_end:134	expected:7.32558e-17	score:169.0	query_length:182	query_start:3	identities:29	align_length:56	positives:41	query_end:170	frame:(-1, 0)	bits:69.707	mod_query_start:151889	mod_query_end:152056	perc_of_orf:0.113	
ISmiddle	4721609	4721773	165	<unknown id>	ISAva4_orf1 	IS1634	-	168.0	6.95002e-17	(-1, 0)	0.102	Anabaena variabilis	1.0	0	25	56	44	20	16	12	28	12	36	64	0	is_name:ISAva4_orf1 	original_orf:541	original_aa_length:55	family:IS1634	group:-	origin:Anabaena variabilis	ntlength:1691.0	orflength:541	numorfs:1.0	sbjct_start:218	sbjct_end:272	expected:6.95002e-17	score:168.0	query_length:167	query_start:3	identities:31	align_length:55	positives:40	query_end:167	frame:(-1, 0)	bits:69.3218	mod_query_start:4721608	mod_query_end:4721772	perc_of_orf:0.102	
ISmiddle	4721609	4721773	165	<unknown id>	ISAva4_orf1 	IS1634	-	168.0	6.95002e-17	(-1, 0)	0.102	Anabaena variabilis	1.0	0	26	56	44	20	16	12	28	12	36	64	0	is_name:ISAva4_orf1 	original_orf:541	original_aa_length:55	family:IS1634	group:-	origin:Anabaena variabilis	ntlength:1691.0	orflength:541	numorfs:1.0	sbjct_start:218	sbjct_end:272	expected:6.95002e-17	score:168.0	query_length:167	query_start:3	identities:31	align_length:55	positives:40	query_end:167	frame:(-1, 0)	bits:69.3218	mod_query_start:4721608	mod_query_end:4721772	perc_of_orf:0.102	
ISmiddle	4721609	4721773	165	<unknown id>	ISAva4_orf1 	IS1634	-	168.0	6.95002e-17	(-1, 0)	0.102	Anabaena variabilis	1.0	0	27	56	44	20	16	12	28	12	36	64	0	is_name:ISAva4_orf1 	original_orf:541	original_aa_length:55	family:IS1634	group:-	origin:Anabaena variabilis	ntlength:1691.0	orflength:541	numorfs:1.0	sbjct_start:218	sbjct_end:272	expected:6.95002e-17	score:168.0	query_length:167	query_start:3	identities:31	align_length:55	positives:40	query_end:167	frame:(-1, 0)	bits:69.3218	mod_query_start:4721608	mod_query_end:4721772	perc_of_orf:0.102	
ISmiddle	4721609	4721773	165	<unknown id>	ISAva4_orf1 	IS1634	-	168.0	6.95002e-17	(-1, 0)	0.102	Anabaena variabilis	1.0	0	28	56	44	20	16	12	28	12	36	64	0	is_name:ISAva4_orf1 	original_orf:541	original_aa_length:55	family:IS1634	group:-	origin:Anabaena variabilis	ntlength:1691.0	orflength:541	numorfs:1.0	sbjct_start:218	sbjct_end:272	expected:6.95002e-17	score:168.0	query_length:167	query_start:3	identities:31	align_length:55	positives:40	query_end:167	frame:(-1, 0)	bits:69.3218	mod_query_start:4721608	mod_query_end:4721772	perc_of_orf:0.102	
ISstart	974791	974913	123	<unknown id>	ISCysp7_orf1 	ISAs1	-	166.0	1.40044e-16	(-1, 0)	0.104	Cyanothece sp.	1.0	0	29	56	44	20	16	12	28	12	36	64	0	is_name:ISCysp7_orf1 	original_orf:393	original_aa_length:41	family:ISAs1	group:-	origin:Cyanothece sp.	ntlength:1628.0	orflength:393	numorfs:1.0	sbjct_start:49	sbjct_end:89	expected:1.40044e-16	score:166.0	query_length:161	query_start:6	identities:28	align_length:41	positives:33	query_end:128	frame:(-1, 0)	bits:68.5514	mod_query_start:974790	mod_query_end:974912	perc_of_orf:0.104	
ISstart	974791	974913	123	<unknown id>	ISCysp7_orf1 	ISAs1	-	166.0	1.40044e-16	(-1, 0)	0.104	Cyanothece sp.	1.0	0	30	56	44	20	16	12	28	12	36	64	0	is_name:ISCysp7_orf1 	original_orf:393	original_aa_length:41	family:ISAs1	group:-	origin:Cyanothece sp.	ntlength:1628.0	orflength:393	numorfs:1.0	sbjct_start:49	sbjct_end:89	expected:1.40044e-16	score:166.0	query_length:161	query_start:6	identities:28	align_length:41	positives:33	query_end:128	frame:(-1, 0)	bits:68.5514	mod_query_start:974790	mod_query_end:974912	perc_of_orf:0.104	
ISstart	974791	974913	123	<unknown id>	ISCysp7_orf1 	ISAs1	-	166.0	1.40044e-16	(-1, 0)	0.104	Cyanothece sp.	1.0	0	31	56	44	20	16	12	28	12	36	64	0	is_name:ISCysp7_orf1 	original_orf:393	original_aa_length:41	family:ISAs1	group:-	origin:Cyanothece sp.	ntlength:1628.0	orflength:393	numorfs:1.0	sbjct_start:49	sbjct_end:89	expected:1.40044e-16	score:166.0	query_length:161	query_start:6	identities:28	align_length:41	positives:33	query_end:128	frame:(-1, 0)	bits:68.5514	mod_query_start:974790	mod_query_end:974912	perc_of_orf:0.104	
ISstart	974791	974913	123	<unknown id>	ISCysp7_orf1 	ISAs1	-	166.0	1.40044e-16	(-1, 0)	0.104	Cyanothece sp.	1.0	0	32	56	44	20	16	12	28	12	36	64	0	is_name:ISCysp7_orf1 	original_orf:393	original_aa_length:41	family:ISAs1	group:-	origin:Cyanothece sp.	ntlength:1628.0	orflength:393	numorfs:1.0	sbjct_start:49	sbjct_end:89	expected:1.40044e-16	score:166.0	query_length:161	query_start:6	identities:28	align_length:41	positives:33	query_end:128	frame:(-1, 0)	bits:68.5514	mod_query_start:974790	mod_query_end:974912	perc_of_orf:0.104	
IS	553535	553927	393	<unknown id>	ISRmsp1_orf1 	IS982	-	165.0	5.18713e-17	(-2, 0)	0.413	Ruminococcus sp.	1.0	0	32	56	44	21	16	12	28	12	36	64	0	is_name:ISRmsp1_orf1 	original_orf:312	original_aa_length:129	family:IS982	group:-	origin:Ruminococcus sp.	ntlength:1112.0	orflength:312	numorfs:1.0	sbjct_start:171	sbjct_end:299	expected:5.18713e-17	score:165.0	query_length:573	query_start:24	identities:42	align_length:131	positives:67	query_end:416	frame:(-2, 0)	bits:68.1662	mod_query_start:553534	mod_query_end:553926	perc_of_orf:0.413	
IS	553535	553927	393	<unknown id>	ISRmsp1_orf1 	IS982	-	165.0	5.18713e-17	(-2, 0)	0.413	Ruminococcus sp.	1.0	0	32	56	44	22	16	12	28	12	36	64	0	is_name:ISRmsp1_orf1 	original_orf:312	original_aa_length:129	family:IS982	group:-	origin:Ruminococcus sp.	ntlength:1112.0	orflength:312	numorfs:1.0	sbjct_start:171	sbjct_end:299	expected:5.18713e-17	score:165.0	query_length:573	query_start:24	identities:42	align_length:131	positives:67	query_end:416	frame:(-2, 0)	bits:68.1662	mod_query_start:553534	mod_query_end:553926	perc_of_orf:0.413	
IS	553535	553927	393	<unknown id>	ISRmsp1_orf1 	IS982	-	165.0	5.18713e-17	(-2, 0)	0.413	Ruminococcus sp.	1.0	0	32	56	44	23	16	12	28	12	36	64	0	is_name:ISRmsp1_orf1 	original_orf:312	original_aa_length:129	family:IS982	group:-	origin:Ruminococcus sp.	ntlength:1112.0	orflength:312	numorfs:1.0	sbjct_start:171	sbjct_end:299	expected:5.18713e-17	score:165.0	query_length:573	query_start:24	identities:42	align_length:131	positives:67	query_end:416	frame:(-2, 0)	bits:68.1662	mod_query_start:553534	mod_query_end:553926	perc_of_orf:0.413	
IS	553535	553927	393	<unknown id>	ISRmsp1_orf1 	IS982	-	165.0	5.18713e-17	(-2, 0)	0.413	Ruminococcus sp.	1.0	0	32	56	44	24	16	12	28	12	36	64	0	is_name:ISRmsp1_orf1 	original_orf:312	original_aa_length:129	family:IS982	group:-	origin:Ruminococcus sp.	ntlength:1112.0	orflength:312	numorfs:1.0	sbjct_start:171	sbjct_end:299	expected:5.18713e-17	score:165.0	query_length:573	query_start:24	identities:42	align_length:131	positives:67	query_end:416	frame:(-2, 0)	bits:68.1662	mod_query_start:553534	mod_query_end:553926	perc_of_orf:0.413	
IS	3709906	3710229	324	<unknown id>	ISSoc3_orf1 	IS200/IS605	-	161.0	6.90373e-16	(3, 0)	0.682	Synechococcus sp.	2.0	0	32	56	44	24	16	12	29	12	36	64	0	is_name:ISSoc3_orf1 	original_orf:157	original_aa_length:107	family:IS200/IS605	group:-	origin:Synechococcus sp.	ntlength:1806.0	orflength:157	numorfs:2.0	sbjct_start:35	sbjct_end:141	expected:6.90373e-16	score:161.0	query_length:332	query_start:9	identities:32	align_length:108	positives:58	query_end:332	frame:(3, 0)	bits:66.6254	mod_query_start:3709905	mod_query_end:3710228	perc_of_orf:0.682	
IS	3709906	3710229	324	<unknown id>	ISSoc3_orf1 	IS200/IS605	-	161.0	6.90373e-16	(3, 0)	0.682	Synechococcus sp.	2.0	0	32	56	44	24	16	12	30	12	36	64	0	is_name:ISSoc3_orf1 	original_orf:157	original_aa_length:107	family:IS200/IS605	group:-	origin:Synechococcus sp.	ntlength:1806.0	orflength:157	numorfs:2.0	sbjct_start:35	sbjct_end:141	expected:6.90373e-16	score:161.0	query_length:332	query_start:9	identities:32	align_length:108	positives:58	query_end:332	frame:(3, 0)	bits:66.6254	mod_query_start:3709905	mod_query_end:3710228	perc_of_orf:0.682	
IS	3709906	3710229	324	<unknown id>	ISSoc3_orf1 	IS200/IS605	-	161.0	6.90373e-16	(3, 0)	0.682	Synechococcus sp.	2.0	0	32	56	44	24	16	12	31	12	36	64	0	is_name:ISSoc3_orf1 	original_orf:157	original_aa_length:107	family:IS200/IS605	group:-	origin:Synechococcus sp.	ntlength:1806.0	orflength:157	numorfs:2.0	sbjct_start:35	sbjct_end:141	expected:6.90373e-16	score:161.0	query_length:332	query_start:9	identities:32	align_length:108	positives:58	query_end:332	frame:(3, 0)	bits:66.6254	mod_query_start:3709905	mod_query_end:3710228	perc_of_orf:0.682	
IS	3709906	3710229	324	<unknown id>	ISSoc3_orf1 	IS200/IS605	-	161.0	6.90373e-16	(3, 0)	0.682	Synechococcus sp.	2.0	0	32	56	44	24	16	12	32	12	36	64	0	is_name:ISSoc3_orf1 	original_orf:157	original_aa_length:107	family:IS200/IS605	group:-	origin:Synechococcus sp.	ntlength:1806.0	orflength:157	numorfs:2.0	sbjct_start:35	sbjct_end:141	expected:6.90373e-16	score:161.0	query_length:332	query_start:9	identities:32	align_length:108	positives:58	query_end:332	frame:(3, 0)	bits:66.6254	mod_query_start:3709905	mod_query_end:3710228	perc_of_orf:0.682	
ISstart	3837449	3837652	204	<unknown id>	ISAcma48_orf1 	IS4	IS10	160.0	1.37534e-15	(3, 0)	0.192	Acaryochloris marina	1.0	0	32	57	44	24	16	12	32	12	36	64	0	is_name:ISAcma48_orf1 	original_orf:354	original_aa_length:68	family:IS4	group:IS10	origin:Acaryochloris marina	ntlength:1142.0	orflength:354	numorfs:1.0	sbjct_start:2	sbjct_end:69	expected:1.37534e-15	score:160.0	query_length:206	query_start:3	identities:38	align_length:68	positives:54	query_end:206	frame:(3, 0)	bits:66.2402	mod_query_start:3837448	mod_query_end:3837651	perc_of_orf:0.192	
ISstart	3837449	3837652	204	<unknown id>	ISAcma48_orf1 	IS4	IS10	160.0	1.37534e-15	(3, 0)	0.192	Acaryochloris marina	1.0	0	32	58	44	24	16	12	32	12	36	64	0	is_name:ISAcma48_orf1 	original_orf:354	original_aa_length:68	family:IS4	group:IS10	origin:Acaryochloris marina	ntlength:1142.0	orflength:354	numorfs:1.0	sbjct_start:2	sbjct_end:69	expected:1.37534e-15	score:160.0	query_length:206	query_start:3	identities:38	align_length:68	positives:54	query_end:206	frame:(3, 0)	bits:66.2402	mod_query_start:3837448	mod_query_end:3837651	perc_of_orf:0.192	
ISstart	3837449	3837652	204	<unknown id>	ISAcma48_orf1 	IS4	IS10	160.0	1.37534e-15	(3, 0)	0.192	Acaryochloris marina	1.0	0	32	59	44	24	16	12	32	12	36	64	0	is_name:ISAcma48_orf1 	original_orf:354	original_aa_length:68	family:IS4	group:IS10	origin:Acaryochloris marina	ntlength:1142.0	orflength:354	numorfs:1.0	sbjct_start:2	sbjct_end:69	expected:1.37534e-15	score:160.0	query_length:206	query_start:3	identities:38	align_length:68	positives:54	query_end:206	frame:(3, 0)	bits:66.2402	mod_query_start:3837448	mod_query_end:3837651	perc_of_orf:0.192	
ISstart	3837449	3837652	204	<unknown id>	ISAcma48_orf1 	IS4	IS10	160.0	1.37534e-15	(3, 0)	0.192	Acaryochloris marina	1.0	0	32	60	44	24	16	12	32	12	36	64	0	is_name:ISAcma48_orf1 	original_orf:354	original_aa_length:68	family:IS4	group:IS10	origin:Acaryochloris marina	ntlength:1142.0	orflength:354	numorfs:1.0	sbjct_start:2	sbjct_end:69	expected:1.37534e-15	score:160.0	query_length:206	query_start:3	identities:38	align_length:68	positives:54	query_end:206	frame:(3, 0)	bits:66.2402	mod_query_start:3837448	mod_query_end:3837651	perc_of_orf:0.192	
ISend	2026844	2026975	132	<unknown id>	ISCpe4_orf1 	IS200/IS605	IS1341	157.0	1.59101e-15	(3, 0)	0.111	Clostridium perfringens	1.0	0	33	60	44	24	16	12	32	12	36	64	0	is_name:ISCpe4_orf1 	original_orf:387	original_aa_length:43	family:IS200/IS605	group:IS1341	origin:Clostridium perfringens	ntlength:1655.0	orflength:387	numorfs:1.0	sbjct_start:337	sbjct_end:379	expected:1.59101e-15	score:157.0	query_length:134	query_start:3	identities:32	align_length:44	positives:35	query_end:134	frame:(3, 0)	bits:65.0846	mod_query_start:2026843	mod_query_end:2026974	perc_of_orf:0.111	
ISend	2026844	2026975	132	<unknown id>	ISCpe4_orf1 	IS200/IS605	IS1341	157.0	1.59101e-15	(3, 0)	0.111	Clostridium perfringens	1.0	0	34	60	44	24	16	12	32	12	36	64	0	is_name:ISCpe4_orf1 	original_orf:387	original_aa_length:43	family:IS200/IS605	group:IS1341	origin:Clostridium perfringens	ntlength:1655.0	orflength:387	numorfs:1.0	sbjct_start:337	sbjct_end:379	expected:1.59101e-15	score:157.0	query_length:134	query_start:3	identities:32	align_length:44	positives:35	query_end:134	frame:(3, 0)	bits:65.0846	mod_query_start:2026843	mod_query_end:2026974	perc_of_orf:0.111	
ISend	2026844	2026975	132	<unknown id>	ISCpe4_orf1 	IS200/IS605	IS1341	157.0	1.59101e-15	(3, 0)	0.111	Clostridium perfringens	1.0	0	35	60	44	24	16	12	32	12	36	64	0	is_name:ISCpe4_orf1 	original_orf:387	original_aa_length:43	family:IS200/IS605	group:IS1341	origin:Clostridium perfringens	ntlength:1655.0	orflength:387	numorfs:1.0	sbjct_start:337	sbjct_end:379	expected:1.59101e-15	score:157.0	query_length:134	query_start:3	identities:32	align_length:44	positives:35	query_end:134	frame:(3, 0)	bits:65.0846	mod_query_start:2026843	mod_query_end:2026974	perc_of_orf:0.111	
ISend	2026844	2026975	132	<unknown id>	ISCpe4_orf1 	IS200/IS605	IS1341	157.0	1.59101e-15	(3, 0)	0.111	Clostridium perfringens	1.0	0	36	60	44	24	16	12	32	12	36	64	0	is_name:ISCpe4_orf1 	original_orf:387	original_aa_length:43	family:IS200/IS605	group:IS1341	origin:Clostridium perfringens	ntlength:1655.0	orflength:387	numorfs:1.0	sbjct_start:337	sbjct_end:379	expected:1.59101e-15	score:157.0	query_length:134	query_start:3	identities:32	align_length:44	positives:35	query_end:134	frame:(3, 0)	bits:65.0846	mod_query_start:2026843	mod_query_end:2026974	perc_of_orf:0.111	
ISend	3171429	3171584	156	<unknown id>	ISNpu2_orf1 	IS630	-	156.0	2.68653e-15	(-1, 0)	0.136	Nostoc punctiforme	1.0	0	37	60	44	24	16	12	32	12	36	64	0	is_name:ISNpu2_orf1 	original_orf:383	original_aa_length:52	family:IS630	group:-	origin:Nostoc punctiforme	ntlength:1220.0	orflength:383	numorfs:1.0	sbjct_start:327	sbjct_end:378	expected:2.68653e-15	score:156.0	query_length:161	query_start:6	identities:39	align_length:52	positives:48	query_end:161	frame:(-1, 0)	bits:64.6994	mod_query_start:3171428	mod_query_end:3171583	perc_of_orf:0.136	
ISend	3171429	3171584	156	<unknown id>	ISNpu2_orf1 	IS630	-	156.0	2.68653e-15	(-1, 0)	0.136	Nostoc punctiforme	1.0	0	38	60	44	24	16	12	32	12	36	64	0	is_name:ISNpu2_orf1 	original_orf:383	original_aa_length:52	family:IS630	group:-	origin:Nostoc punctiforme	ntlength:1220.0	orflength:383	numorfs:1.0	sbjct_start:327	sbjct_end:378	expected:2.68653e-15	score:156.0	query_length:161	query_start:6	identities:39	align_length:52	positives:48	query_end:161	frame:(-1, 0)	bits:64.6994	mod_query_start:3171428	mod_query_end:3171583	perc_of_orf:0.136	
ISend	3171429	3171584	156	<unknown id>	ISNpu2_orf1 	IS630	-	156.0	2.68653e-15	(-1, 0)	0.136	Nostoc punctiforme	1.0	0	39	60	44	24	16	12	32	12	36	64	0	is_name:ISNpu2_orf1 	original_orf:383	original_aa_length:52	family:IS630	group:-	origin:Nostoc punctiforme	ntlength:1220.0	orflength:383	numorfs:1.0	sbjct_start:327	sbjct_end:378	expected:2.68653e-15	score:156.0	query_length:161	query_start:6	identities:39	align_length:52	positives:48	query_end:161	frame:(-1, 0)	bits:64.6994	mod_query_start:3171428	mod_query_end:3171583	perc_of_orf:0.136	
ISend	3171429	3171584	156	<unknown id>	ISNpu2_orf1 	IS630	-	156.0	2.68653e-15	(-1, 0)	0.136	Nostoc punctiforme	1.0	0	40	60	44	24	16	12	32	12	36	64	0	is_name:ISNpu2_orf1 	original_orf:383	original_aa_length:52	family:IS630	group:-	origin:Nostoc punctiforme	ntlength:1220.0	orflength:383	numorfs:1.0	sbjct_start:327	sbjct_end:378	expected:2.68653e-15	score:156.0	query_length:161	query_start:6	identities:39	align_length:52	positives:48	query_end:161	frame:(-1, 0)	bits:64.6994	mod_query_start:3171428	mod_query_end:3171583	perc_of_orf:0.136	
ISstart	3129205	3129396	192	<unknown id>	ISAcma28_orf1 	IS630	-	155.0	8.6444e-16	(3, 0)	0.403	Acaryochloris marina	3.0	0	40	60	44	25	16	12	32	12	36	64	0	is_name:ISAcma28_orf1 	original_orf:159	original_aa_length:64	family:IS630	group:-	origin:Acaryochloris marina	ntlength:1130.0	orflength:159	numorfs:3.0	sbjct_start:5	sbjct_end:68	expected:8.6444e-16	score:155.0	query_length:203	query_start:12	identities:31	align_length:64	positives:43	query_end:203	frame:(3, 0)	bits:64.3142	mod_query_start:3129204	mod_query_end:3129395	perc_of_orf:0.403	
ISstart	3129205	3129396	192	<unknown id>	ISAcma28_orf1 	IS630	-	155.0	8.6444e-16	(3, 0)	0.403	Acaryochloris marina	3.0	0	40	60	44	26	16	12	32	12	36	64	0	is_name:ISAcma28_orf1 	original_orf:159	original_aa_length:64	family:IS630	group:-	origin:Acaryochloris marina	ntlength:1130.0	orflength:159	numorfs:3.0	sbjct_start:5	sbjct_end:68	expected:8.6444e-16	score:155.0	query_length:203	query_start:12	identities:31	align_length:64	positives:43	query_end:203	frame:(3, 0)	bits:64.3142	mod_query_start:3129204	mod_query_end:3129395	perc_of_orf:0.403	
ISstart	3129205	3129396	192	<unknown id>	ISAcma28_orf1 	IS630	-	155.0	8.6444e-16	(3, 0)	0.403	Acaryochloris marina	3.0	0	40	60	44	27	16	12	32	12	36	64	0	is_name:ISAcma28_orf1 	original_orf:159	original_aa_length:64	family:IS630	group:-	origin:Acaryochloris marina	ntlength:1130.0	orflength:159	numorfs:3.0	sbjct_start:5	sbjct_end:68	expected:8.6444e-16	score:155.0	query_length:203	query_start:12	identities:31	align_length:64	positives:43	query_end:203	frame:(3, 0)	bits:64.3142	mod_query_start:3129204	mod_query_end:3129395	perc_of_orf:0.403	
ISstart	3129205	3129396	192	<unknown id>	ISAcma28_orf1 	IS630	-	155.0	8.6444e-16	(3, 0)	0.403	Acaryochloris marina	3.0	0	40	60	44	28	16	12	32	12	36	64	0	is_name:ISAcma28_orf1 	original_orf:159	original_aa_length:64	family:IS630	group:-	origin:Acaryochloris marina	ntlength:1130.0	orflength:159	numorfs:3.0	sbjct_start:5	sbjct_end:68	expected:8.6444e-16	score:155.0	query_length:203	query_start:12	identities:31	align_length:64	positives:43	query_end:203	frame:(3, 0)	bits:64.3142	mod_query_start:3129204	mod_query_end:3129395	perc_of_orf:0.403	
